id,name,iso2,iso3,flag_url,location,description,primary_category,primary_category_colour,primary_category_icon,primary_value,secondary_category,secondary_category_colour,secondary_category_icon,secondary_value,colour1,colour2,colour3,colour4,colour5,colour1_url,colour2_url,colour3_url,colour4_url,colour5_url,symbol1,symbol2,symbol3,symbol1_url,symbol2_url,symbol3_url,pattern1,pattern1_url,points
palau,Palau,PW,PLW,https://clintongreen.github.io/vexx-assets/flags/pw.png,Oceania • Micronesia,"The golden disc represents the full moon, a symbol of peace and prosperity.",Language,#D8CFE8,https://clintongreen.github.io/vexx-assets/categories/language.png,English,Geography,#B7D4EA,https://clintongreen.github.io/vexx-assets/categories/geography.png,Archipelago,blue,yellow,,,,https://clintongreen.github.io/vexx-assets/colours/blue.png,https://clintongreen.github.io/vexx-assets/colours/yellow.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,,,,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,,https://clintongreen.github.io/vexx-assets/patterns/blank.png,4
panama,Panama,PA,PAN,https://clintongreen.github.io/vexx-assets/flags/pa.png,North America • Central America,The blue and red stars represent the nation's major political traditions united in peace.,Size,#E8D7B8,https://clintongreen.github.io/vexx-assets/categories/size.png,"75,417 km²",Population,#EFC8D7,https://clintongreen.github.io/vexx-assets/categories/population.png,4.5 million,red,navy,white,,,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/navy.png,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,star,,,https://clintongreen.github.io/vexx-assets/symbols/star.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,,https://clintongreen.github.io/vexx-assets/patterns/blank.png,6
papua-new-guinea,Papua New Guinea,PG,PNG,https://clintongreen.github.io/vexx-assets/flags/pg.png,Oceania • Melanesia,The Bird-of-Paradise represents freedom while the Southern Cross reflects the southern skies.,Population,#EFC8D7,https://clintongreen.github.io/vexx-assets/categories/population.png,10.6 million,Government,#F4D2B8,https://clintongreen.github.io/vexx-assets/categories/government.png,Constitutional monarchy,red,yellow,black,white,,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/yellow.png,https://clintongreen.github.io/vexx-assets/colours/black.png,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,,,,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,,https://clintongreen.github.io/vexx-assets/patterns/blank.png,6
paraguay,Paraguay,PY,PRY,https://clintongreen.github.io/vexx-assets/flags/py.png,South America • South America,The national flag uniquely features different emblems on its front and reverse.,Government,#F4D2B8,https://clintongreen.github.io/vexx-assets/categories/government.png,Republic,Size,#E8D7B8,https://clintongreen.github.io/vexx-assets/categories/size.png,"406,752 km²",black,navy,white,red,green,https://clintongreen.github.io/vexx-assets/colours/black.png,https://clintongreen.github.io/vexx-assets/colours/navy.png,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/green.png,,,,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,,https://clintongreen.github.io/vexx-assets/patterns/blank.png,7
peru,Peru,PE,PER,https://clintongreen.github.io/vexx-assets/flags/pe.png,South America • South America,The red and white colours symbolize courage and peace.,Geography,#B7D4EA,https://clintongreen.github.io/vexx-assets/categories/geography.png,Coastal,Language,#D8CFE8,https://clintongreen.github.io/vexx-assets/categories/language.png,Aymara,red,white,,,,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,,,,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,vertical-triband,https://clintongreen.github.io/vexx-assets/patterns/vertical-triband.png,5
philippines,Philippines,PH,PHL,https://clintongreen.github.io/vexx-assets/flags/ph.png,Asia • South-Eastern Asia,The white triangle represents equality while the golden sun symbolizes independence.,Language,#D8CFE8,https://clintongreen.github.io/vexx-assets/categories/language.png,English,Geography,#B7D4EA,https://clintongreen.github.io/vexx-assets/categories/geography.png,Archipelago,navy,red,white,yellow,,https://clintongreen.github.io/vexx-assets/colours/navy.png,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/yellow.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,sun,,,https://clintongreen.github.io/vexx-assets/symbols/sun.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,,https://clintongreen.github.io/vexx-assets/patterns/blank.png,7
poland,Poland,PL,POL,https://clintongreen.github.io/vexx-assets/flags/pl.png,Europe • Central Europe,The white and red bicolour represents purity and bravery.,Size,#E8D7B8,https://clintongreen.github.io/vexx-assets/categories/size.png,"312,679 km²",Population,#EFC8D7,https://clintongreen.github.io/vexx-assets/categories/population.png,36.6 million,white,red,,,,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,,,,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,,https://clintongreen.github.io/vexx-assets/patterns/blank.png,4
portugal,Portugal,PT,PRT,https://clintongreen.github.io/vexx-assets/flags/pt.png,Europe • Southern Europe,The armillary sphere celebrates the nation's Age of Discovery while the shield recalls its history.,Population,#EFC8D7,https://clintongreen.github.io/vexx-assets/categories/population.png,10.7 million,Government,#F4D2B8,https://clintongreen.github.io/vexx-assets/categories/government.png,Republic,black,red,yellow,white,green,https://clintongreen.github.io/vexx-assets/colours/black.png,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/yellow.png,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/green.png,,,,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,,https://clintongreen.github.io/vexx-assets/patterns/blank.png,7
qatar,Qatar,QA,QAT,https://clintongreen.github.io/vexx-assets/flags/qa.png,Asia • Western Asia,The serrated white band separates peace from the nation's traditional maroon colour.,Government,#F4D2B8,https://clintongreen.github.io/vexx-assets/categories/government.png,Absolute monarchy,Size,#E8D7B8,https://clintongreen.github.io/vexx-assets/categories/size.png,"11,586 km²",red,white,,,,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,,,,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,,https://clintongreen.github.io/vexx-assets/patterns/blank.png,4
republic-of-the-congo,Republic of the Congo,CG,COG,https://clintongreen.github.io/vexx-assets/flags/cg.png,Africa • Middle Africa,"The diagonal tricolour symbolizes hope, prosperity and the nation's forests.",Geography,#B7D4EA,https://clintongreen.github.io/vexx-assets/categories/geography.png,Coastal,Language,#D8CFE8,https://clintongreen.github.io/vexx-assets/categories/language.png,French,yellow,green,red,,,https://clintongreen.github.io/vexx-assets/colours/yellow.png,https://clintongreen.github.io/vexx-assets/colours/green.png,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,,,,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,diagonal,https://clintongreen.github.io/vexx-assets/patterns/diagonal.png,6
romania,Romania,RO,ROU,https://clintongreen.github.io/vexx-assets/flags/ro.png,Europe • Southeast Europe,"The blue, yellow and red tricolour represents liberty, justice and fraternity.",Language,#D8CFE8,https://clintongreen.github.io/vexx-assets/categories/language.png,Romanian,Geography,#B7D4EA,https://clintongreen.github.io/vexx-assets/categories/geography.png,Coastal,navy,yellow,red,,,https://clintongreen.github.io/vexx-assets/colours/navy.png,https://clintongreen.github.io/vexx-assets/colours/yellow.png,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,,,,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,vertical-triband,https://clintongreen.github.io/vexx-assets/patterns/vertical-triband.png,6
russia,Russia,RU,RUS,https://clintongreen.github.io/vexx-assets/flags/ru.png,Europe • Eastern Europe,"The white, blue and red tricolour has become a symbol of national unity and sovereignty.",Size,#E8D7B8,https://clintongreen.github.io/vexx-assets/categories/size.png,"17,098,242 km²",Population,#EFC8D7,https://clintongreen.github.io/vexx-assets/categories/population.png,143.7 million,white,navy,red,,,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/navy.png,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,,,,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,horizontal-triband,https://clintongreen.github.io/vexx-assets/patterns/horizontal-triband.png,6
rwanda,Rwanda,RW,RWA,https://clintongreen.github.io/vexx-assets/flags/rw.png,Africa • Eastern Africa,The golden sun symbolizes enlightenment and a bright future.,Population,#EFC8D7,https://clintongreen.github.io/vexx-assets/categories/population.png,14.3 million,Government,#F4D2B8,https://clintongreen.github.io/vexx-assets/categories/government.png,Republic,yellow,blue,green,,,https://clintongreen.github.io/vexx-assets/colours/yellow.png,https://clintongreen.github.io/vexx-assets/colours/blue.png,https://clintongreen.github.io/vexx-assets/colours/green.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,sun,,,https://clintongreen.github.io/vexx-assets/symbols/sun.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,,https://clintongreen.github.io/vexx-assets/patterns/blank.png,6
saint-kitts-and-nevis,Saint Kitts and Nevis,KN,KNA,https://clintongreen.github.io/vexx-assets/flags/kn.png,North America • Caribbean,The stars represent hope and liberty while the diagonal band reflects the nation's path forward.,Government,#F4D2B8,https://clintongreen.github.io/vexx-assets/categories/government.png,Constitutional monarchy,Size,#E8D7B8,https://clintongreen.github.io/vexx-assets/categories/size.png,261 km²,yellow,green,red,black,white,https://clintongreen.github.io/vexx-assets/colours/yellow.png,https://clintongreen.github.io/vexx-assets/colours/green.png,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/black.png,https://clintongreen.github.io/vexx-assets/colours/white.png,,,,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,diagonal,https://clintongreen.github.io/vexx-assets/patterns/diagonal.png,8
saint-lucia,Saint Lucia,LC,LCA,https://clintongreen.github.io/vexx-assets/flags/lc.png,North America • Caribbean,"The twin Pitons rise above the sea, symbolizing the island's natural beauty.",Geography,#B7D4EA,https://clintongreen.github.io/vexx-assets/categories/geography.png,Island,Language,#D8CFE8,https://clintongreen.github.io/vexx-assets/categories/language.png,English,blue,white,black,yellow,,https://clintongreen.github.io/vexx-assets/colours/blue.png,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/black.png,https://clintongreen.github.io/vexx-assets/colours/yellow.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,,,,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,,https://clintongreen.github.io/vexx-assets/patterns/blank.png,6
